Human Nature (2001),5201
My Big Fat Greek Wedding (2002),5202
3:10 to Yuma (1957),5203
Bite the Bullet (1975),5204
Breakout (1975),5205
Joe Versus the Volcano (1990),5206
"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",5207
Return of the Killer Tomatoes! (1988),5208
Return to Horror High (1987),5209
Taking Care of Business (1990),5210
Three Men and a Baby (1987),5211
Three Men and a Little Lady (1990),5212
Transylvania 6-5000 (1985),5213
"Watcher in the Woods, The (1980)",5214
Murder by Numbers (2002),5215
"Scorpion King, The (2002)",5216
Behind the Sun (Abril Despedaçado) (2001),5217
Chelsea Walls (2001),5218
Enigma (2001),5219
"Girls Can't Swim (Filles ne savent pas nager, Les) (2000)",5220
Joshua (2002),5221
Nine Queens (Nueve reinas) (2000),5222
Spooky House (2000),5223
"Triumph of Love, The (2001)",5224
World Traveler (2001),5225
Jason X (2002),5226
Life or Something Like It (2002),5227
Dogtown and Z-Boyz (2001),5228
"Frank McKlusky, C.I. (2002)",5229
In Praise of Love (Éloge de l'amour) (2001),5230
Rain (2001),5231
"Salton Sea, The (2002)",5232
Some Body (2001),5233
Vulgar (2000),5234
"Aviator, The (1985)",5235
Bob le Flambeur (1955),5236
Cadillac Man (1990),5237
"Coca-Cola Kid, The (1985)",5238
Cuba (1979),5239
Delirious (1991),5240
Full Moon in Blue Water (1988),5241
Husbands and Wives (1992),5242
Joe (1970),5243
Lenny (1974),5244
Nomads (1986),5245
"Temp, The (1993)",5246
Thief of Hearts (1984),5247
Triumph of the Spirit (1989),5248
Wild Orchid (1990),5249
Deuces Wild (2002),5250
Hollywood Ending (2002),5251
Spider-Man (2002),5252
"Mystic Masseur, The (2001)",5253
Warm Water Under a Red Bridge (Akai hashi no shita no nurui mizu) (2001),5254
The Big Sleep (1978),5255
Butterflies Are Free (1972),5256
Cactus Flower (1969),5257
"Cassandra Crossing, The (1976)",5258
"Giant Spider Invasion, The (1975)",5259
Iron Will (1994),5260
Mountains of the Moon (1990),5261
Rambling Rose (1991),5262
"Survivors, The (1983)",5263
White Fang (1991),5264
White Fang 2: Myth of the White Wolf (1994),5265
"New Guy, The (2002)",5266
Unfaithful (2002),5267
"Lady and the Duke, The (Anglaise et le duc, L') (2001)",5268
Whore (1991),5269
My Beautiful Laundrette (1985),5270
Ballad of a Soldier (Ballada o soldate) (1959),5271
Big Bad Mama (1974),5272
Big Bad Mama II (1987),5273
"Final Darkness, The (Buio Omega) (1979)",5274
Calamity Jane (1953),5275
"Cranes Are Flying, The (Letyat zhuravli) (1957)",5276
Devil Doll (1964),5277
"Harvey Girls, The (1946)",5278
"Lady in Red, The (1979)",5279
About a Boy (2002),5280
Star Wars: Episode II - Attack of the Clones (2002),5281
"Believer, The (2001)",5282
"Importance of Being Earnest, The (2002)",5283
"Charge of the Light Brigade, The (1968)",5284
Every Which Way But Loose (1978),5285
"Hound of the Baskervilles, The (1959)",5286
I Want to Live! (1958),5287
"Last Waltz, The (1978)",5288
"Pride and the Passion, The (1957)",5289
Enough (2002),5290
Insomnia (2002),5291
Spirit: Stallion of the Cimarron (2002),5292
CQ (2001),5293
Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),5294
Bus Stop (1956),5295
Cowboy (1958),5296
Don't Bother to Knock (1952),5297
"Gambler, The (1974)",5298
Let's Make Love (1960),5299
Monkey Business (1952),5300
Requiem for a Heavyweight (1962),5301
River of No Return (1954),5302
"Sum of All Fears, The (2002)",5303
Undercover Brother (2002),5304
"Diaries of Vaslav Nijinsky, The (2002)",5305
"Sleepy Time Gal, The (2001)",5306
84 Charing Cross Road (1987),5307
Dakota (1945),5308
"Desert Rats, The (1953)",5309
"Bûche, La (1999)",5310
Nora (2000),5311
Rapid Fire (1992),5312
Silent Running (1972),5313
Summer Holiday (1963),5314
"Villain, The (1979)",5315
Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),5316
Bad Company (2002),5317
Divine Secrets of the Ya-Ya Sisterhood (2002),5318
Cherish (2002),5319
"Fast Runner, The (Atanarjuat) (2001)",5320
"Bourne Identity, The (2002)",5321
Scooby-Doo (2002),5322
Windtalkers (2002),5323
"Dangerous Lives of Altar Boys, The (2002)",5324
"Emperor's New Clothes, The (2001)",5325
Gangster No. 1 (2000),5326
Harvard Man (2001),5327
Dark Blue World (Tmavomodrý svet) (2001),5328
Bad Company (1972),5329
Caveman (1981),5330
Cheech & Chong's The Corsican Brothers (1984),5331
Five Card Stud (a.k.a. 5 Card Stud) (1968),5332
For a Lost Soldier (Voor een Verloren Soldaat) (1992),5333
Goin' South (1978),5334
Hero and the Terror (1988),5335
Silver Bullet (Stephen King's Silver Bullet) (1985),5336
"Sorry, Wrong Number (1948)",5337
Hombre (1967),5338
"Horse's Mouth, The (1958)",5339
"Manhattan Project, The (1986)",5340
Men at Work (1990),5341
S.O.B. (1981),5342
She Wore a Yellow Ribbon (1949),5343
Traces of Red (1992),5344
V. I. Warshawski (1991),5345
Juwanna Mann (2002),5346
Lilo & Stitch (2002),5347
Minority Report (2002),5348
Rabbit-Proof Fence (2002),5349
Sunshine State (2002),5350
Hey Arnold! The Movie (2002),5351
Mr. Deeds (2002),5352
Lovely & Amazing (2001),5353
Pumpkin (2002),5354
Look Who's Talking Now (1993),5355
Lost in Yonkers (1993),5356
Mo' Money (1992),5357
"Object of Beauty, The (1991)",5358
Wagons East (1994),5359
Zebrahead (1992),5360
Like Mike (2002),5361
Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),5362
"Powerpuff Girls, The (2002)",5363
Me Without You (2001),5364
"Crocodile Hunter: Collision Course, The (2002)",5365
Reign of Fire (2002),5366
Road to Perdition (2002),5367
All About Lily Chou-Chou (Riri Shushu no subete) (2001),5368
My Wife is an Actress (Ma Femme est une Actrice) (2001),5369
Never Again (2001),5370
20 Million Miles to Earth (1957),5371
Grand Theft Auto (1977),5372
The Importance of Being Earnest (1952),5373
Perfect (1985),5374
1776 (1972),5375
Fox and His Friends (Faustrecht der Freiheit) (1975),5376
"Legend of Boggy Creek, The (1972)",5377
Z (1969),5378
Halloween: Resurrection (Halloween 8) (2002),5379
Sex and Lucia (Lucía y el sexo) (2001),5380
Eight Legged Freaks (2002),5381
K-19: The Widowmaker (2002),5382
Stuart Little 2 (2002),5383
Austin Powers in Goldmember (2002),5384
"Country Bears, The (2002)",5385
"Kid Stays in the Picture, The (2002)",5386
Happy Times (Xingfu shiguang) (2000),5387
Tadpole (2002),5388
Who Is Cletis Tout? (2001),5389
Harry and Walter Go to New York (1976),5390
"Merchant of Four Seasons, The (Händler der vier Jahreszeiten) (1972)",5391
Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),5392
The Big Bus (1976),5393
"Eddy Duchin Story, The (1956)",5394
Fathom (1967),5395
In Like Flint (1967),5396
"Earth Trembles, The (Terra trema: Episodio del mare, La) (1948)",5397
Modesty Blaise (1966),5398
Ossessione (1943),5399
Our Man Flint (1965),5400
Red Beard (Akahige) (1965),5401
Robin and Marian (1976),5402
Top Secret! (1984),5403
"Master of Disguise, The (2002)",5404
Signs (2002),5405
"Last Kiss, The (Ultimo bacio, L') (2001)",5406
Spy Kids 2: The Island of Lost Dreams (2002),5407
"Good Girl, The (2002)",5408
Blood Work (2002),5409
xXx (2002),5410
24 Hour Party People (2002),5411
Biggie and Tupac (2002),5412
"Château, The (2001)",5413
Pandora's Box (2002),5414
Secret Ballot (Raye makhfi) (2001),5415
Martin Lawrence Live: Runteldat (2002),5416
Lan Yu (2001),5417
Songs From the Second Floor (Sånger från andra våningen) (2000),5418
Read My Lips (Sur mes lèvres) (2001),5419
Nightcap (Merci pour le chocolat) (2000),5420
Beau Pere (a.k.a. Stepfather) (Beau-père) (1981),5421
Change of Habit (1969),5422
"Matter of Taste, A (Affaire de Goût, Une) (2000)",5423
"Principal, The (1987)",5424
Rollerball (1975),5425
"Adventures of Pluto Nash, The (2002)",5426
Blue Crush (2002),5427
Mostly Martha (Bella Martha) (2001),5428
"Isle, The (Seom) (2000)",5429
Possession (2002),5430
One Hour Photo (2002),5431
Serving Sara (2002),5432
Simone (S1m0ne) (2002),5433
Undisputed (2002),5434
Amy's O (a.k.a. Amy's Orgasm) (2001),5435
Children On Their Birthdays (2002),5436
Hush! (2001),5437
How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001),5438
Hybrid (2000),5439
Satin Rouge (2002),5440
"Care Bears Movie, The (1985)",5441
Care Bears Movie II: A New Generation (1986),5442
Clash of the Titans (1981),5443
Hot Shots! (1991),5444
"Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. Invasión de los zombies atómicos, La) (Incubo sulla città contaminata) (1980)",5445
"Swarm, The (1978)",5446
Time After Time (1979),5447
"Unearthly, The (1957)",5448
976-EVIL (1989),5449
Camilla (1994),5450
Down and Out in Beverly Hills (1986),5451
Flaming Star (1960),5452
Love Me Tender (1956),5453
"Return of the Vampire, The (1944)",5454
"Revenge of Frankenstein, The (1958)",5455
Stakeout (1987),5456
Wild in the Country (1961),5457
Wolfen (1981),5458
FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),5459
Slap Her... She's French (a.k.a. She Gets What She Wants) (2002),5460
Love and a Bullet (2002),5461
Mad Love (Juana la Loca) (2001),5462
À nous la liberté (Freedom for Us) (1931),5463
True Colors (1991),5464
Snipes (2001),5465
City by the Sea (2002),5466
Swimfan (2002),5467
"Dogwalker, The (2002)",5468
Heartbreak Hospital (2002),5469
"Incubus, The (1981)",5470
Johnny Dangerously (1984),5471
"Last House on the Left, The (1972)",5472
Thesis (Tesis) (1996),5473
"Pinochet Case, The (Cas Pinochet, Le) (2001)",5474
Barbershop (2002),5475
Stealing Harvard (2002),5476
"Transporter, The (2002)",5477
Alias Betty (Betty Fisher et autres histoires) (2001),5478
"Children of the Century, The (Enfants du siècle, Les) (1999)",5479
Igby Goes Down (2002),5480
Quitting (Zuotian) (2001),5481
Aspen Extreme (1993),5482
Betsy's Wedding (1990),5483
Captain Ron (1992),5484
"Devil Bat, The (1940)",5485
Ernest Goes to Jail (1990),5486
Ernest Scared Stupid (1991),5487
"Gypsy Moths, The (1969)",5488
"Hills Have Eyes Part II, The (1985)",5489
"Hills Have Eyes, The (1977)",5490
Indian Summer (1993),5491
"Mack, The (1973)",5492
Monkey Trouble (1994),5493
Monster in the Closet (1986),5494
No Way to Treat a Lady (1968),5495
Shock Waves (1977),5496
Spaced Invaders (1990),5497
Suburban Commando (1991),5498
Surf Ninjas (1993),5499
Tabu: A Story of the South Seas (1931),5500
"Wanderers, The (1979)",5501
"Yearling, The (1946)",5502
"Ladykillers, The (1955)",5503
"Lavender Hill Mob, The (1951)",5504
"Man in the White Suit, The (1951)",5505
Ratcatcher (1999),5506
Society (1989),5507
"Son of the Bride (Hijo de la novia, El) (2001)",5508
"Das Experiment (Experiment, The) (2001)",5509
Ballistic: Ecks vs. Sever (2002),5510
"Banger Sisters, The (2002)",5511
"Four Feathers, The (2002)",5512
Trapped (2002),5513
8 Women (2002),5514
"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",5515
Invincible (2001),5516
"Mesmerist, The (2002)",5517
Secretary (2002),5518
Spirited Away (Sen to Chihiro no kamikakushi) (2001),5519
"Trials of Henry Kissinger, The (2002)",5520
Sweet Home Alabama (2002),5521
"Tuxedo, The (2002)",5522
Charly (2002),5523
Crazy as Hell (2002),5524
Just a Kiss (2002),5525
Moonlight Mile (2002),5526
Shanghai Ghetto (2002),5527
Skins (2002),5528
Wasabi (2001),5529
Jonah: A VeggieTales Movie (2002),5530
Red Dragon (2002),5531
Between Strangers (2002),5532
Bloody Sunday (2002),5533
Heaven (2002),5534
Pipe Dream (2002),5535
"Man from Elysian Fields, The (2001)",5536
Welcome to Collinwood (2002),5537
Flirting (1991),5538
Godzilla vs. Mothra (Mosura tai Gojira) (1964),5539
Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack) (1969),5540
"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",5541
"Moderns, The (1988)",5542
"Onion Field, The (1979)",5543
Powaqqatsi (1988),5544
"Pride of the Yankees, The (1942)",5545
Texasville (1990),5546
Valmont (1989),5547
Ernest Goes to Africa (1997),5548
Ernest in the Army (1998),5549
Horror of Dracula (Dracula) (1958),5550
Strange Brew (1983),5551
"Incredible Mr. Limpet, The (1964)",5552
Claire of the Moon (1992),5553
Django (1966),5554
Django 2: Django Strikes Again (1987),5555
"Fan, The (1981)",5556
Festival in Cannes (2001),5557
Flashback (1990),5558
Hanky Panky (1982),5559
"Rocking Horse Winner, The (1950)",5560
Seance on a Wet Afternoon (1964),5561
Shamus (1973),5562
"Wrong Guy, The (1997)",5563
Below (2002),5564
Brown Sugar (2002),5565
Knockaround Guys (2002),5566
"Rules of Attraction, The (2002)",5567
Tuck Everlasting (2002),5568
White Oleander (2002),5569
Bowling for Columbine (2002),5570
Comedian (2002),5571
"On Guard (Bossu, Le) (1997)",5572
Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),5573
Punch-Drunk Love (2002),5574
Safe Conduct (Laissez-Passer) (2002),5575
Swept Away (2002),5576
"Young Unknowns, The (2000)",5577
Abandon (2002),5578
Formula 51 (2001),5579
"Ring, The (2002)",5580
Auto Focus (2002),5581
Fidel (2001),5582
"Grey Zone, The (2001)",5583
Hansel & Gretel (2002),5584
Naqoyqatsi (2002),5585
Real Women Have Curves (2002),5586
Russian Ark (Russkiy Kovcheg) (2002),5587
Take Care of My Cat (Goyangileul butaghae) (2001),5588
Tully (2000),5589
Billy Bathgate (1991),5590
Grave of the Fireflies (Hotaru no haka) (1988),5591
Jason Goes to Hell: The Final Friday (1993),5592
"Mechanic, The (1972)",5593
Saturday Night Fever (1977),5594
Staying Alive (1983),5595
To the Devil a Daughter (1976),5596
Urban Cowboy (1980),5597
Terror Train (1980),5598
Times Square (1980),5599
Tom Horn (1980),5600
The Pumaman (1980),5601
Up the Academy (1980),5602
"When Time Ran Out... (Day the World Ended, The) (1980)",5603
Wholly Moses (1980),5604
Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),5605
Xanadu (1980),5606
"...All the Marbles (California Dolls, The) (1981)",5607
Absence of Malice (1981),5608
All Night Long (1981),5609
"Amateur, The (1981)",5610
Banana Joe (1981),5611
Marianne & Juliane (Die Bleierne Zeit) (1981),5612
Blow Out (1981),5613
The Boogens (1981),5614
Buddy Buddy (1981),5615
"Burning, The (1981)",5616
Butterfly (1982),5617
Make Them Die Slowly (Cannibal Ferox) (1981),5618
Carbon Copy (1981),5619
Charlie Chan and the Curse of the Dragon Queen (1981),5620
"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",5621
"Chosen, The (1981)",5622
"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)",5623
Continental Divide (1981),5624
"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",5625
Man of Iron (Czlowiek z Zelaza) (1981),5626
Dead & Buried (1981),5627
Deadly Blessing (1981),5628
Death Hunt (1981),5629
Endless Love (1981),5630
Enter the Ninja (a.k.a. Ninja I) (1981),5631
"Entity, The (1981)",5632
Eye of the Needle (1981),5633
"Eyewitness (Janitor, The) (1981)",5634
Faces of Death 2 (1981),5635
Faces of Death (1978),5636
Faces of Death 3 (1985),5637
Faces of Death 4 (1990),5638
Faces of Death 5 (1996),5639
Faces of Death 6 (1996),5640
Faces of Death: Fact or Fiction? (1999),5641
"Woman Next Door, The (Femme d'à côté, La) (1981)",5642
First Monday in October (1981),5643
"Fort Apache, the Bronx (1981)",5644
Four Friends (a.k.a. Georgia's Friends) (1981),5645
"Four Seasons, The (1981)",5646
Galaxy of Terror (Quest) (1981),5647
Gallipoli (1981),5648
"Inquisitor, The (a.k.a. Under Suspicion) (Garde à vue) (1981)",5649
Ghost Story (1981),5650
Going Ape! (1981),5651
Goodbye Pork Pie (1981),5652
Gregory's Girl (1981),5653
Who Pulled the Plug? (Göta kanal eller Vem drog ur proppen?) (1981),5654
"Hand, The (1981)",5655
Happy Birthday to Me (1981),5656
Heartbeeps (1981),5657
History of Kim Skov (Historien om Kim Skov) (1981),5658
Horror Planet (a.k.a. Inseminoid) (1981),5659
"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up) (1981)",5660
Lady Chatterley's Lover (1981),5661
"Legend of the Lone Ranger, The (1981)",5662
Lili Marleen (1981),5663
Lola (1981),5664
Looker (1981),5665
"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",5666
Madman (1981),5667
Teddy Bear (Mis) (1981),5668
Modern Problems (1981),5669
Modern Romance (1981),5670
Ms. 45 (a.k.a. Angel of Vengeance) (1981),5671
My Bloody Valentine (1981),5672
My Dinner with André (1981),5673
Neighbors (1981),5674
Night of the Zombies (a.k.a. Batallion of the Living Dead) (1981),5675
"Night the Lights Went Out in Georgia, The (1981)",5676
Only When I Laugh (1981),5677
Pennies from Heaven (1981),5678
Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),5679
Piranha II: The Spawning (1981),5680
Polyester (1981),5681
Private Lessons (1981),5682
"Professional, The (Le professionnel) (1981)",5683
Derrida (2002),5684
Ghost Ship (2002),5685
Jackass: The Movie (2002),5686
Paid in Full (2002),5687
"Truth About Charlie, The (2002)",5688
All or Nothing (2002),5689
All the Queen's Men (2001),5690
Food of Love (Manjar de Amor) (2002),5691
Frida (2002),5692
Roger Dodger (2002),5693
Time Changer (2002),5694
Good Work (Beau travail) (1999),5695
"Big Knife, The (1955)",5696
Casino Royale (1967),5697
"Company of Wolves, The (1984)",5698
Escanaba in da Moonlight (2001),5699
Exodus (1960),5700
How to Murder Your Wife (1965),5701
"Russians Are Coming, the Russians Are Coming, The (1966)",5702
"World of Henry Orient, The (1964)",5703
I Spy (2002),5704
"Santa Clause 2, The (2002)",5705
Besotted (2001),5706
Blackboards (Takhté Siah) (2000),5707
Love In the Time of Money (2002),5708
"Weight of Water, The (2000)",5709
Femme Fatale (2002),5710
8 Mile (2002),5711
Etoiles: Dancers of the Paris Opera Ballet (Tout Près des étoiles) (2001),5712
Far from Heaven (2002),5713
"God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)",5714
"Rising Place, The (2002)",5715
Half Past Dead (2002),5716
Harry Potter and the Chamber of Secrets (2002),5717
Ararat (2002),5718
"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",5719
Interview with the Assassin (2002),5720
Standing in the Shadows of Motown (2002),5721
"Way Home, The (Jibeuro) (2002)",5722
Mutant Action (Acción Mutante) (1993),5723
Eyes of an Angel (1991),5724
Liberty Stands Still (2002),5725
"Life and Death of Colonel Blimp, The (1943)",5726
Rio Grande (1950),5727
"Young Americans, The (1993)",5728
Blackrock (1997),5729
Men with Brooms (2002),5730
Mysterious Island (1961),5731
Soul Assassin (2001),5732
Left Behind II: Tribulation Force (2002),5733
Dog Soldiers (2002),5734
Fingers (1978),5735
"Good Evening, Mr. Wallenberg (God afton, Herr Wallenberg) (1990)",5736
Houseboat (1958),5737
Legion of the Dead (2001),5738
Madame Bovary (1991),5739
My Father's Glory (La gloire de mon père) (1990),5740
"My Mother's Castle (Château de ma mère, Le) (1990)",5741
Return to the Blue Lagoon (1991),5742
Too Beautiful for You (Trop belle pour toi) (1989),5743
Toy Soldiers (1991),5744
"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",5745
"Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981)",5746
Raggedy Man (1981),5747
Ragtime (1981),5748
Rich and Famous (1981),5749
I'm Starting From Three (Ricomincio da Tre) (1981),5750
Road Games (a.k.a. Roadgames) (1981),5751
Rollover (1981),5752
Saturday the 14th (1981),5753
Scanners (1981),5754
Sharky's Machine (1981),5755
Shock Treatment (1981),5756
"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",5757
So Fine (1981),5758
"Soupe aux Choux, La (1981)",5759
Southern Comfort (1981),5760
Sphinx (1981),5761
Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981),5762
Student Bodies (1981),5763
Take This Job and Shove It (1981),5764
"Tarzan, the Ape Man (1981)",5765
Tattoo (1981),5766
They All Laughed (1981),5767
Thief (1981),5768
This Is Elvis (1981),5769
True Confessions (1981),5770
Revolution #9 (2001),5771
Better Housekeeping (a.k.a. Good Housekeeping) (2000),5772
Die Another Day (2002),5773
The Emperor's Club (2002),5774
Friday After Next (2002),5775
Personal Velocity (2002),5776
"Quiet American, The (2002)",5777
Smokers Only (Vagón Fumador) (2001),5778
Talk to Her (Hable con Ella) (2002),5779
Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),5780
Extreme Ops (2002),5781
Solaris (2002),5782
Treasure Planet (2002),5783
They (2002),5784
Chopper Chicks in Zombietown (1989),5785
"What to Do in Case of Fire (Was tun, wenn's brennt?) (2002)",5786
I Love You Too (Ik ook Van Jou) (2001),5787
Another You (1991),5788
Brother (Brat) (1997),5789
"Cruel Romance, A (Zhestokij Romans) (1984)",5790
Elling (2001),5791
I Spit on Your Grave (Day of the Woman) (1978),5792
"Island at the Top of the World, The (1974)",5793
"Last Seduction, The (1994)",5794
"Last Seduction II, The (1999)",5795
Making Contact (a.k.a. Joey) (1985),5796
New Waterford Girl (1999),5797
"Noah's Arc Principle, The (Arche Noah Prinzip, Das) (1984)",5798
"Sword and the Sorcerer, The (1982)",5799
Zulu (1964),5800
Analyze That (2002),5801
Empire (2002),5802
Adaptation (2002),5803
Equilibrium (2002),5804
My Kingdom (2001),5805
Soap Girl (2002),5806
It All Starts Today (Ça commence aujourd'hui) (1999),5807
Medea (1970),5808
Scarlet Diva (2000),5809
Visitor Q (Bizita Q) (2001),5810
"Bolero (Uns et les autres, Les) (1981)",5811
Urgh! A Music War (1981),5812
Hit the Bank (Vabank) (1981),5813
Warning for the Joensson Gang (Varning för Jönssonligan) (1981),5814
"Vernon, Florida (1981)",5815
Victory (a.k.a. Escape to Victory) (1981),5816
Whose Life Is It Anyway? (1981),5817
Zoot Suit (1981),5818
Alone in the Dark (1982),5819
Android (1982),5820
"Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982)",5821
Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui) (1982),5822
Attila (Attila Flagello di Dio) (1982),5823
Author! Author! (1982),5824
Barbarosa (1982),5825
"Beast Within, The (1982)",5826
Best Friends (1982),5827
"Best Little Whorehouse in Texas, The (1982)",5828
"Border, The (1982)",5829
"Party 2, The (Boum 2, La) (1982)",5830
Brimstone and Treacle (1982),5831
Britannia Hospital (1982),5832
Burden of Dreams (1982),5833
Cannery Row (1982),5834
"Challenge, The (1982)",5835
Class of 1984 (1982),5836
"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",5837
Danton (1983),5838
Deathtrap (1982),5839
"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)",5840
Eating Raoul (1982),5841
Drumline (2002),5842
"Hot Chick, The (2002)",5843
Maid in Manhattan (2002),5844
Star Trek: Nemesis (2002),5845
About Schmidt (2002),5846
"Pellet (Bola, El) (2000)",5847
Evelyn (2002),5848
"Guys, The (2002)",5849
Intact (Intacto) (2001),5850
"Jimmy Show, The (2002)",5851
Morvern Callar (2002),5852
"Lord of the Rings: The Two Towers, The (2002)",5853
Devils on the Doorstep (Guizi lai le) (2000),5854
25th Hour (2002),5855
Antwone Fisher (2002),5856
Gangs of New York (2002),5857
Two Weeks Notice (2002),5858
"Wild Thornberrys Movie, The (2002)",5859
Narc (2002),5860
Bad Influence (1990),5861
Blue Steel (1990),5862
Body of Evidence (1993),5863
"Children's Hour, The (1961)",5864
Company Business (1991),5865
"Duellists, The (1977)",5866
"Kiss Before Dying, A (1956)",5867
Legend of the Lost (1957),5868
Miami Blues (1990),5869
My Girl 2 (1994),5870
My Girl (1991),5871
My Neighbor Totoro (Tonari no Totoro) (1988),5872
"Road to Hong Kong, The (1962)",5873
Running Time (1997),5874
"Thief of Bagdad, The (1940)",5875
War and Peace (1956),5876
Where Sleeping Dogs Lie (1992),5877
Where's Poppa? (1970),5878
"Whistle Blower, The (1986)",5879
Attack of the Crab Monsters (1957),5880
Black Christmas (1974),5881
"Day of the Triffids, The (1962)",5882
Esther Kahn (2000),5883
Invaders from Mars (1953),5884
"Story of O, The (Histoire d'O) (1975)",5885
Asoka (Ashoka the Great) (2001),5886
Fat City (1972),5887
"Love, Honour and Obey (2000)",5888
Quicksilver (1986),5889
Catch Me If You Can (2002),5890
Pinocchio (2002),5891
Chicago (2002),5892
"Hours, The (2002)",5893
Max (2002),5894
Nicholas Nickleby (2002),5895
"Pianist, The (2002)",5896
Sonny (2002),5897
Champagne for Caesar (1950),5898
Doppelganger (1993),5899
Heavy Metal 2000 (2000),5900
"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",5901
"King of Comedy, The (1983)",5902
Love Liza (2002),5903
Confessions of a Dangerous Mind (2002),5904
Abraham's Valley (Vale Abraão) (1993),5905
Blue Collar Comedy Tour: The Movie (2003),5906
Just Married (2003),5907
P.S. Your Cat is Dead (2002),5908
"Son, The (Le fils) (2002)",5909
"City of Lost Souls, The (Hyôryuu-gai) (2000)",5910
Double Whammy (2001),5911
Wisegirls (2002),5912
"Guy Thing, A (2003)",5913
Kangaroo Jack (2003),5914
National Security (2003),5915
Big Shot's Funeral (Da Wan) (2001),5916
City of God (Cidade de Deus) (2002),5917
Divine Intervention (Yadon ilaheyya) (2002),5918
Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),5919
Above Suspicion (1995),5920
Alice Adams (1935),5921
"American Friend, The (Amerikanische Freund, Der) (1977)",5922
American Me (1992),5923
Band of Outsiders (Bande à part) (1964),5924
Breaking Up (1997),5925
CB4 - The Movie (1993),5926
"Deathmaker, The (Totmacher, Der) (1995)",5927
Dogfight (1991),5928
"Easy Come, Easy Go (1967)",5929
Fun in Acapulco (1963),5930
Girls! Girls! Girls! (1962),5931
Imitation of Life (1959),5932
"Little Romance, A (1979)",5933
Mystery Date (1991),5934
"Paradise, Hawaiian Style (1966)",5935
Pépé le Moko (1937),5936
Secret Admirer (1985),5937
Summer Lovers (1982),5938
Tune in Tomorrow... (1990),5939
"Woman in Red, The (1984)",5940
Darkness Falls (2003),5941
Amen. (2002),5942
Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),5943
In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002),5944
Blind Date (1984),5945
Bullet (1996),5946
Claudine (1974),5947
Dead Reckoning (1947),5948
"Devil at 4 O'Clock, The (1961)",5949
Ethan Frome (1993),5950
Gus (1976),5951
"Harder They Come, The (1973)",5952
"Horse in the Gray Flannel Suit, The (1968)",5953
Krush Groove (1985),5954
"Moon-Spinners, The (1964)",5955
Sugar Hill (1994),5956
Chaos (2001),5957
Biker Boyz (2003),5958
Final Destination 2 (2003),5959
"Recruit, The (2003)",5960
"Guru, The (2002)",5961
Kedma (2002),5962
Lost in La Mancha (2002),5963
May (2002),5964
"Harder They Fall, The (1956)",5965
I'm All Right Jack (1959),5966
Murder by Decree (1979),5967
Ordinary Decent Criminal (2000),5968
Pursued (1947),5969
"Big Time Operators (Smallest Show on Earth, The) (1957)",5970
Tokyo Decadence (Topâzu) (1992),5971
Two-Way Stretch (1960),5972
"Unfaithful Wife, The (Femme infidèle, La) (1969)",5973
Victim (1961),5974
Endangered Species (1982),5975
"Simple-Minded Murder, The (Enfaldige mördaren, Den) (1982)",5976
Enigma (1983),5977
